,CEP,latitude,longitude,valor_total,contagem,bairro_dominante
388,40140360,-12.9777334,-38.501648,9205.49,5,BARRA
389,41706840,-12.9777334,-38.501648,56967.86,24,BOCA DO RIO
390,40430500,-12.9777334,-38.501648,7769.6900000000005,16,VL RUY BARBOSA
391,41510395,-12.9109245,-38.3562678,4289.400000000001,4,S CRISTOVAO
392,41194230,-12.9777334,-38.501648,321.90999999999997,3,DORON
393,40487190,-12.9777334,-38.501648,32349.41,3,BOA VISTA DO LOBATO
394,40231060,-12.9777334,-38.501648,36169.41,28,FEDERACAO
395,41347290,-12.9777334,-38.501648,60933.5,51,CAJAZEIRAS XI
396,40310570,-12.9777334,-38.501648,3150.56,1,PAU MIUDO
397,40484000,-12.9777334,-38.501648,10394.16,14,AT DO CABRITO
398,41207600,-12.9777334,-38.501648,6830.88,9,TANCREDO NEVES
399,41260035,-12.9335608,-38.4193714,467.93,1,CANABRAVA
400,40425060,-12.9777334,-38.501648,12976.7,13,MTE SERRAT
401,40320525,-12.9595523,-38.4937798,2739.42,2,CAIXA D AGUA
402,41610510,-12.9449893,-38.361186,8531.59,12,ITAPUA
403,41110300,-12.9777334,-38.501648,16142.539999999999,20,PERNAMBUES
404,40310610,-12.9192022,-38.4733252,46364.65,35,PAU MIUDO
405,41490412,-12.9140901,-38.3667413,265.07,1,MUSSURUNGA I
406,41110100,-12.9777334,-38.501648,2906.14,3,PERNAMBUES
407,41710001,-12.9777334,-38.501648,465.31,3,BOCA DO RIO
408,41720013,-12.964284,-38.4331467,2312.2,7,IMBUI
409,40313660,-12.9777334,-38.501648,14550.02,6,CIDADE NOVA
410,41600115,-12.9336051,-38.3437469,2763.52,9,STELLA MARIS
411,41820370,-12.9777334,-38.501648,33093.98,16,CAM DAS ARVORES
412,40150055,-12.9975743,-38.5254546,109267.15000000001,18,GRACA
413,40342000,-12.9777334,-38.501648,89526.14,70,STA MONICA
414,41830580,-12.9777334,-38.501648,138063.38,44,PITUBA
415,40713730,-12.9777334,-38.501648,108786.93000000001,16,ITACARANHA
416,41315090,-12.9020076,-38.4447354,51410.41,10,D AVELAR
417,41120520,-12.9777334,-38.501648,4980.12,4,PERNAMBUES
418,40279030,-12.9777334,-38.501648,43675.69,29,PRQ BELA VISTA
419,40435070,-12.9777334,-38.501648,37897.23,17,MASSARANDUBA
420,40080004,-12.9777334,-38.501648,946651.37,84,VITORIA
421,41610660,-12.9777334,-38.501648,8170.31,7,ITAPUA
422,40290040,-12.9777334,-38.501648,3438.29,5,ACUPE DE BROTAS
423,41680180,-12.9777334,-38.501648,98.29,1,PATAMARES
424,40430030,-12.9777334,-38.501648,3448.34,5,VL RUY BARBOSA
425,40353165,-12.9431147,-38.4735769,5428.139999999999,5,FAZ GRANDE DO RETIRO
426,41760000,-12.9777334,-38.501648,213014.73,63,COSTA AZUL
427,41927265,-13.0020128,-38.4782571,5803.799999999999,11,STA CRUZ
428,41181045,-12.9777334,-38.501648,16033.64,28,CABULA VI
429,40310172,-12.9623791,-38.4817891,4409.7699999999995,5,PAU MIUDO
430,40321100,-12.961798,-38.49520890000001,1398.13,3,CAIXA D AGUA
431,40353370,-12.9777334,-38.501648,8116.299999999999,9,FAZ GRANDE DO RETIRO
432,41307395,-12.9171706,-38.4042491,146.41,2,NOVA BRASILIA DE VALERIA
433,40275180,-12.9777334,-38.501648,7235.78,17,CAMPINAS DE BROTAS
434,40280060,-12.9777334,-38.501648,8138.27,13,PRQ BELA VISTA
435,41815270,-12.9777334,-38.501648,144088.36,28,ITAIGARA
436,40717030,-12.9777334,-38.501648,37984.850000000006,11,PLATAFORMA
437,41100000,-12.9777334,-38.501648,175412.81,82,PERNAMBUES
438,40020000,-12.9777334,-38.501648,21823.100000000002,12,CENTRO
439,41905370,-12.9777334,-38.501648,21198.19,25,NORDESTE
440,41507040,-12.9777334,-38.501648,1094.56,3,CASSANGE
441,41600055,-12.9410231,-38.3397098,2809.36,4,STELLA MARIS
442,40368040,-12.9777334,-38.501648,31180.670000000002,11,LIBERDADE
443,41195165,-12.9452814,-38.460759,477.06,2,BARREIRAS
444,40285040,-12.9777334,-38.501648,14104.35,13,BROTAS
445,41615315,-12.9380549,-38.3720468,1096.9499999999998,4,AT DO COQUEIRINHO
446,40445050,-12.9777334,-38.501648,102562.09999999999,2,MARES
447,40355320,-12.9777334,-38.501648,12717.64,3,FAZ GRANDE DO RETIRO
448,41635000,-12.9777334,-38.501648,6547.93,8,ITAPUA
449,40349325,-12.9399954,-38.485249,30548.18,23,AT DO PERU
450,41630310,-12.9369267,-38.3555973,45383.03,4,ITAPUA
451,40313170,-12.9777334,-38.501648,28371.21,29,CIDADE NOVA
452,41297470,-12.9777334,-38.501648,341.47,2,PIRAJA
453,40390455,-12.9324323,-38.4749714,1789.66,3,S CAETANO
454,41195130,-12.9777334,-38.501648,1268.93,2,BARREIRAS
455,40285850,-12.9777334,-38.501648,27343.26,33,BROTAS
456,41720350,-12.9777334,-38.501648,3723.31,9,IMBUI
457,40280000,-12.9777334,-38.501648,104049.0,43,PRQ BELA VISTA
458,40735560,-12.9777334,-38.501648,8471.95,9,PERIPERI
459,40435060,-12.9777334,-38.501648,3511.69,8,MASSARANDUBA
460,40470380,-12.9777334,-38.501648,18264.8,25,LOBATO
461,41701025,-12.9426787,-38.4065444,192889.87,15,ALPHAVILLE I
462,40352350,-12.9777334,-38.501648,80460.65,32,FAZ GRANDE DO RETIRO
463,40150080,-12.9777334,-38.501648,168415.97,48,GRACA
464,41387200,-12.9777334,-38.501648,3025.91,3,SETE DE ABRIL
465,41231013,-12.9299587,-38.4622378,8890.54,7,JD STO INACIO
466,40296700,-12.9777334,-38.501648,23068.77,13,CANDEAL
467,41927225,-13.005764,-38.4789143,10714.84,13,STA CRUZ
468,41385670,-12.9777334,-38.501648,10900.31,4,SETE DE ABRIL
469,41207080,-12.9403403,-38.4462739,8039.57,16,TANCREDO NEVES
470,40391168,-12.9777334,-38.501648,434.6,2,S CAETANO
471,40140480,-12.9777334,-38.501648,11807.06,6,BARRA
472,40325040,-12.9777334,-38.501648,14108.7,18,LIBERDADE
473,40800010,-12.8338657,-38.4786807,52557.22,28,PARIPE
474,40255140,-12.9777334,-38.501648,3464.5699999999997,6,MATATU
475,40015160,-12.9777334,-38.501648,4736.7699999999995,6,COMERCIO
476,40140080,-12.9777334,-38.501648,34416.01,14,BARRA
477,41295190,-12.9777334,-38.501648,1595.06,4,PIRAJA
478,41340295,-12.8915328,-38.4111899,4418.15,2,CAJAZEIRAS
479,40230110,-12.9937972,-38.5032231,37594.3,34,FEDERACAO
480,40715400,-12.9777334,-38.501648,82181.38,19,RIO SENA
481,41253270,-12.9777334,-38.501648,9652.29,11,S MARCOS
482,40430000,-12.9777334,-38.501648,54032.0,50,VL RUY BARBOSA
483,41741520,-12.9777334,-38.501648,22323.12,9,PITUACU
484,40450750,-12.9777334,-38.501648,105157.51,13,URUGUAI
485,40283170,-12.9777334,-38.501648,11270.07,12,DANIEL LISBOA
486,40420160,-12.9777334,-38.501648,19162.42,23,RIBEIRA
487,40320300,-12.9589092,-38.491826,503.98,2,CAIXA D AGUA
488,41830492,-12.9983739,-38.4652975,39695.57,21,PITUBA
489,41298685,-12.8648292,-38.4405402,4044.67,4,BOCA DA MATA DE VALERIA
490,41490328,-12.9197105,-38.3616805,2361.91,2,MUSSURUNGA I
491,41830470,-12.9777334,-38.501648,2486.96,5,PITUBA
492,41205150,-12.9777334,-38.501648,12642.410000000002,3,TANCREDO NEVES
493,41500610,-12.9088557,-38.3589643,60837.63,66,S CRISTOVAO
494,40715725,-12.8883675,-38.4806122,5112.85,9,ITACARANHA
495,41215770,-12.9777334,-38.501648,103768.85,45,SUSSUARANA
496,40810680,-12.9777334,-38.501648,44662.39,4,PARIPE
497,41207220,-12.9777334,-38.501648,20965.88,19,TANCREDO NEVES
498,41207280,-12.9777334,-38.501648,2416.63,4,TANCREDO NEVES
499,41830451,-12.9777334,-38.501648,105266.73,37,PITUBA
500,40366520,-12.9777334,-38.501648,77113.73999999999,9,CURUZU
501,40470242,-12.9206204,-38.4813972,93.7,1,LOBATO
502,41950150,-12.9777334,-38.501648,5667.75,13,RIO VERMELHO
503,40300335,-12.9777334,-38.501648,1292.8700000000001,2,BX DE QUINTAS
504,40223280,-12.9777334,-38.501648,3776.49,5,ENGENHO VELHO DA FEDERACAO
505,41385025,-12.9155265,-38.4386326,1594.95,2,SETE DE ABRIL
506,41207150,-12.9777334,-38.501648,7592.84,19,TANCREDO NEVES
507,40050290,-12.9860618,-38.5109409,51663.28,24,TORORO
508,40230107,-13.0012405,-38.5029327,25066.67,17,FEDERACAO
509,40290510,-12.9936162,-38.4940262,5196.08,2,ACUPE DE BROTAS
510,41260195,-12.9310491,-38.4200316,16690.64,23,CANABRAVA
511,40415195,-12.9228833,-38.5092823,1604.53,6,BONFIM
512,41510787,-12.9079806,-38.3610215,5429.7699999999995,29,S CRISTOVAO
513,40340400,-12.9777334,-38.501648,8554.41,7,IAPI
514,41300460,-12.9777334,-38.501648,37174.49,26,VALERIA
515,41810110,-12.9917928,-38.4578149,13635.11,17,PITUBA
516,40330000,-12.9777334,-38.501648,12814.349999999999,10,IAPI
517,40270510,-12.9731613,-38.48597669999999,5207.3,13,VL LAURA
518,40410500,-12.9777334,-38.501648,2957.75,8,CALCADA
519,40275220,-12.9777334,-38.501648,36314.01,33,CAMPINAS DE BROTAS
520,41940360,-12.9777334,-38.501648,190851.27,18,RIO VERMELHO
521,41500040,-12.9777334,-38.501648,12382.52,19,S CRISTOVAO
522,40725430,-12.9777334,-38.501648,63015.280000000006,21,PR GRANDE
523,41610722,-12.9473031,-38.364082,5127.11,9,ITAPUA
524,41235005,-12.9217281,-38.4443107,76866.69,18,PAU DA LIMA
525,41110090,-12.9669457,-38.4604209,2637.42,8,PERNAMBUES
526,40230117,-12.997547,-38.5038799,2343.49,8,FEDERACAO
527,41311280,-12.9777334,-38.501648,2725.47,4,AGUAS CLARAS
528,40045180,-12.9777334,-38.501648,11493.72,15,SAUDE
529,41490300,-12.9198019,-38.3612836,9536.550000000001,14,MUSSURUNGA I
530,41390000,-12.9777334,-38.501648,29512.49,12,VL CANARIA
531,41253340,-12.9777334,-38.501648,1048.74,9,S MARCOS
532,40390075,-12.9272463,-38.47987430000001,13804.330000000002,4,S CAETANO
533,40060365,-12.98505,-38.5164809,7063.46,1,DOIS DE JULHO
534,40313290,-12.9777334,-38.501648,63.41,1,CIDADE NOVA
535,40450395,-12.9298248,-38.4909398,99.86,1,URUGUAI
536,40455010,-12.9337527,-38.5018021,108089.7,37,MACHADO
537,40750270,-12.9777334,-38.501648,120.02000000000001,2,COUTOS
538,40385645,-12.92467,-38.4759335,33654.69,44,BOA VISTA DE SAO CAETANO
539,41720375,-12.9621435,-38.4310284,23268.5,23,IMBUI
540,41200150,-12.9777334,-38.501648,3060.36,5,ENGOMADEIRA
541,41610570,-12.9777334,-38.501648,19848.0,28,ITAPUA
542,40731190,-12.9049339,-38.4316672,306.96000000000004,4,FAZ COUTOS
543,40252130,-12.9777334,-38.501648,2574.88,4,COSME DE FARIAS
544,41710745,-12.9783552,-38.4296122,49677.51,40,BOCA DO RIO
545,41810640,-12.9777334,-38.501648,112061.86,47,PITUBA
546,41611140,-12.9777334,-38.501648,40674.19,22,NOVA BRASILIA DE ITAPUA
547,40286260,-12.9777334,-38.501648,126.05,1,BROTAS
548,40386051,-12.9777334,-38.501648,33327.83,6,BOA VISTA DE SAO CAETANO
549,41215010,-12.9365405,-38.4339063,8225.579999999998,7,SUSSUARANA
550,40105380,-12.9777334,-38.501648,105986.55,26,GARCIA
551,40140090,-13.0070123,-38.5289347,12559.64,11,BARRA
552,41300600,-12.9777334,-38.501648,191630.27,38,VALERIA
553,41490151,-12.9777334,-38.501648,46032.57,4,MUSSURUNGA I
554,40335180,-12.9777334,-38.501648,744.2,4,PERO VAZ
555,40415435,-12.9242559,-38.5090211,7104.92,3,BONFIM
556,40394720,-12.9777334,-38.501648,1068.6,2,CAPELINHA
557,41207040,-12.9777334,-38.501648,2165.31,4,TANCREDO NEVES
558,40140470,-12.9777334,-38.501648,45009.73,22,BARRA
559,41770235,-12.9872363,-38.44868,38993.7,36,STIEP
560,40285690,-12.9777334,-38.501648,1250.7,3,BROTAS
561,40830565,-12.836421,-38.4611343,210.21,1,PARIPE
562,41181900,-12.9777334,-38.501648,98394.56999999999,3,CABULA VI
563,41820680,-12.9777334,-38.501648,28037.29,19,CAM DAS ARVORES
564,41920030,-12.9777334,-38.501648,321.51,3,STA CRUZ
565,40140890,-12.9777334,-38.501648,4613.7699999999995,6,BARRA
566,41207010,-12.9418771,-38.4504879,7398.43,13,TANCREDO NEVES
567,41322150,-12.9777334,-38.501648,12106.76,6,CASTELO BRANCO
568,41342165,-12.8991675,-38.4005116,72608.57,35,CAJAZEIRAS
569,41720100,-12.9745833,-38.4391535,162984.52,87,IMBUI
570,41235030,-12.9777334,-38.501648,17450.64,23,PAU DA LIMA
571,41213396,-12.9365337,-38.4358592,642.47,2,SUSSUARANA
572,41745027,-12.9349331,-38.4106522,332606.91,29,TROBOGY
573,40810590,-12.8268968,-38.4789466,7205.010000000001,6,PARIPE
574,40230104,-12.9777334,-38.501648,1085.01,8,FEDERACAO
575,40296340,-12.9777334,-38.501648,41402.28,25,CANDEAL
576,41219070,-12.9777334,-38.501648,7626.6900000000005,9,MATA ESCURA
577,41830903,-12.9777334,-38.501648,8487.029999999999,5,PITUBA
578,41195785,-12.9777334,-38.501648,1344.07,1,BARREIRAS
579,41185470,-12.9777334,-38.501648,3070.92,3,S GONCALO
580,41510350,-12.9777334,-38.501648,9393.53,13,S CRISTOVAO
581,41347570,-12.9777334,-38.501648,2213.57,4,BOCA DA MATA
582,41650000,-12.9777334,-38.501648,26415.78,20,PIATA
583,40130150,-12.9777334,-38.501648,14204.55,12,BARRA
584,40015010,-12.9714104,-38.5124237,9294.2,14,COMERCIO
585,40060341,-12.9777334,-38.501648,1917.55,3,DOIS DE JULHO
586,41750166,-12.9797613,-38.4416672,358220.95,93,ARMACAO
587,41250570,-12.9777334,-38.501648,66003.54,57,S MARCOS
588,40365680,-12.9777334,-38.501648,639841.5,59,CURUZU
589,41250010,-12.9313913,-38.4320782,13763.49,20,S MARCOS
590,40830560,-12.9777334,-38.501648,4068.33,5,PARIPE
591,41500640,-12.9777334,-38.501648,22131.9,88,S CRISTOVAO
592,40220330,-12.9777334,-38.501648,14332.61,17,ENGENHO VELHO DA FEDERACAO
593,40420010,-12.9728489,-38.4618416,5160.3099999999995,2,RIBEIRA
594,41810820,-12.9777334,-38.501648,237252.96,35,PITUBA
595,40155010,-13.0035051,-38.5171196,21561.01,12,JD APIPEMA
596,41321085,-12.9043366,-38.4305203,2025.03,3,CASTELO BRANCO
597,40715480,-12.9777334,-38.501648,4032.4700000000003,17,RIO SENA
598,41950000,-12.9777334,-38.501648,6955.37,9,RIO VERMELHO
599,41190150,-12.9777334,-38.501648,9155.52,16,S GONCALO
600,40157190,-12.9777334,-38.501648,11641.67,5,CHAME CHAME
601,40357030,-12.9777334,-38.501648,8121.320000000001,25,FAZ GRANDE DO RETIRO
602,41600270,-12.9777334,-38.501648,62148.88,56,STELLA MARIS
603,40270210,-12.9709441,-38.4874097,35570.5,38,VL LAURA
604,40150390,-13.0013238,-38.52093199999999,205165.04,13,GRACA
605,40252030,-12.9777334,-38.501648,8947.619999999999,9,COSME DE FARIAS
606,41510333,-12.9020668,-38.3460629,67936.57,12,S CRISTOVAO
607,40110170,-12.9777334,-38.501648,47270.579999999994,25,CANELA
608,40330150,-12.9777334,-38.501648,28682.73,19,IAPI
609,41705010,-12.9784814,-38.4305986,51356.44,34,BOCA DO RIO
610,41770055,-12.9806564,-38.4437761,3230.64,6,STIEP
611,41830315,-13.0038304,-38.4651653,47031.46,24,PITUBA
612,40150370,-12.9777334,-38.501648,813.62,3,GRACA
613,41950495,-13.0043619,-38.4993169,28189.2,31,RIO VERMELHO
614,40321155,-12.9575585,-38.4975573,348.02,2,CAIXA D AGUA
615,40370500,-12.9777334,-38.501648,10498.23,12,LIBERDADE
616,41310200,-12.9777334,-38.501648,16772.47,25,AGUAS CLARAS
617,41306200,-12.9777334,-38.501648,4686.88,6,NOVA BRASILIA DE VALERIA
618,40415055,-12.91877,-38.5014065,11757.929999999998,12,BONFIM
619,40265010,-12.9738051,-38.4816767,31129.91,33,STA TERESA
620,40080040,-12.9777334,-38.501648,67665.27,26,CPO GRANDE
621,40252190,-12.9823174,-38.489629,78727.81,29,COSME DE FARIAS
622,41500660,-12.9777334,-38.501648,66992.54,58,S CRISTOVAO
623,40323000,-12.9777334,-38.501648,29890.14,14,CAIXA D AGUA
624,41310295,-12.8835575,-38.4268173,10623.349999999999,12,AGUAS CLARAS
625,41110200,-12.9777334,-38.501648,30570.21,27,PERNAMBUES
626,40390005,-12.934821,-38.4804749,296.01,3,S CAETANO
627,40730720,-12.9777334,-38.501648,1055.0,3,FAZ COUTOS
628,41225600,-12.9777334,-38.501648,5277.34,10,MATA ESCURA
629,41300000,-12.9777334,-38.501648,38957.5,8,VALERIA
630,41760035,-12.9863744,-38.4441803,111348.79,95,COSTA AZUL
631,41820180,-12.9777334,-38.501648,26497.28,14,CAM DAS ARVORES
632,40250020,-12.9777334,-38.501648,6808.52,14,COSME DE FARIAS
633,40725520,-12.9777334,-38.501648,631.89,1,PR GRANDE
634,40330665,-12.9550697,-38.481768,38.87,1,IAPI
635,41130180,-12.9777334,-38.501648,1285.04,3,PERNAMBUES
636,41315150,-12.9777334,-38.501648,2221.2000000000003,9,D AVELAR
637,40100180,-12.9994176,-38.517016,4973.36,8,GARCIA
638,41100020,-12.9777334,-38.501648,4302.54,9,PERNAMBUES
639,41810710,-12.9921004,-38.4525793,109761.36,22,PITUBA
640,40220430,-12.9777334,-38.501648,2044.31,2,ENGENHO VELHO DA FEDERACAO
641,40335775,-12.9534601,-38.4898477,88887.86,5,PERO VAZ
642,40715340,-12.9777334,-38.501648,171.43,3,RIO SENA
643,41620650,-12.9777334,-38.501648,7595.820000000001,8,ITAPUA
644,41100330,-12.9777334,-38.501648,1587.97,8,PERNAMBUES
645,41387175,-12.9200337,-38.4339787,25602.51,8,SETE DE ABRIL
646,40323215,-12.9568313,-38.4790785,14478.56,34,IAPI
647,41110020,-12.9777334,-38.501648,12005.740000000002,24,PERNAMBUES
648,40270570,-12.9777334,-38.501648,1493.1,4,VL LAURA
649,40310020,-12.9777334,-38.501648,949.02,3,PAU MIUDO
650,41213630,-12.9777334,-38.501648,6308.54,12,SUSSUARANA
651,40411140,-12.9777334,-38.501648,357.16999999999996,2,CALCADA
652,41150520,-12.9777334,-38.501648,87250.65000000001,58,CABULA
653,40450151,-12.9777334,-38.501648,7500.419999999999,8,URUGUAI
654,40323120,-12.9777334,-38.501648,6272.41,8,CAIXA D AGUA
655,41215000,-12.9363294,-38.4349077,18201.399999999998,14,SUSSUARANA
656,41205100,-12.9437652,-38.4466204,2289.12,4,TANCREDO NEVES
657,40260000,-12.9777334,-38.501648,18201.78,23,MATATU
658,41940040,-12.9777334,-38.501648,22479.350000000002,16,RIO VERMELHO
659,41275210,-12.9276407,-38.4700426,28767.600000000002,10,CAMPINAS DE PIRAJA
660,40170050,-12.9777334,-38.501648,194327.18000000002,13,ONDINA
661,40325260,-12.9777334,-38.501648,41414.65,17,LIBERDADE
662,40450490,-12.9777334,-38.501648,245.57999999999998,2,URUGUAI
663,41515230,-12.9777334,-38.501648,49511.18,16,BAIRRO DA PAZ
664,41927040,-12.9777334,-38.501648,11803.2,16,STA CRUZ
665,40315460,-12.9777334,-38.501648,9634.02,16,PAU MIUDO
666,41231023,-12.929139,-38.4620029,596.98,1,JD STO INACIO
667,41305510,-12.9777334,-38.501648,5501.9400000000005,32,VALERIA
668,41770335,-12.9856389,-38.4459567,1055.56,1,STIEP
669,40226590,-13.001117,-38.5136971,39698.33,56,AT DAS POMBAS
670,40230700,-12.9777334,-38.501648,3588.7799999999997,5,FEDERACAO
671,40255070,-12.9777334,-38.501648,2609.3900000000003,3,MATATU
672,41215820,-12.9777334,-38.501648,8902.88,16,SUSSUARANA
673,40375040,-12.9777334,-38.501648,6545.86,17,LIBERDADE
674,41927050,-12.9777334,-38.501648,17196.45,14,STA CRUZ
675,41510801,-12.9777334,-38.501648,2395.31,13,S CRISTOVAO
676,41830270,-12.9777334,-38.501648,62012.8,42,PITUBA
677,40270220,-12.9777334,-38.501648,16960.23,18,VL LAURA
678,40157215,-13.0037421,-38.5206774,3789.95,7,CHAME CHAME
679,41900405,-13.0091985,-38.4677286,5330.030000000001,5,AMARALINA
680,40335640,-12.9777334,-38.501648,1387.72,1,PERO VAZ
681,41750115,-12.9775234,-38.4403098,4334.8,6,ARMACAO
682,41830440,-12.9777334,-38.501648,62110.01,15,PITUBA
683,41207210,-12.9426466,-38.4664949,5381.24,4,TANCREDO NEVES
684,40355020,-12.9777334,-38.501648,22471.989999999998,7,FAZ GRANDE DO RETIRO
685,40435355,-12.9237446,-38.4978074,11130.77,16,MASSARANDUBA
686,40370006,-12.9447437,-38.4910633,36166.090000000004,39,LIBERDADE
687,41250280,-12.9777334,-38.501648,64723.55,36,S MARCOS
688,41620430,-12.9777334,-38.501648,55460.340000000004,22,ITAPUA
689,41925645,-13.0070452,-38.4827975,3314.23,4,STA CRUZ
690,41335395,-12.928062,-38.5104483,7402.589999999999,3,CAJAZEIRAS
691,41720070,-12.9777334,-38.501648,77866.54000000001,39,IMBUI
692,41250535,-12.9072703,-38.4791607,16.26,1,S MARCOS
693,40354236,-12.9394601,-38.4812318,913.21,4,FAZ GRANDE DO RETIRO
694,41610450,-12.9777334,-38.501648,32380.579999999998,10,ITAPUA
695,40349165,-12.9371329,-38.4896052,976.28,1,AT DO PERU
696,41480295,-12.9194889,-38.37058,4169.91,7,MUSSURUNGA II
697,41720051,-12.9777334,-38.501648,54072.28,16,IMBUI
698,40279390,-12.9777334,-38.501648,11546.92,20,PRQ BELA VISTA
699,40060190,-12.981223,-38.516113,1635.4099999999999,3,DOIS DE JULHO
700,41300040,-12.9777334,-38.501648,2014.33,3,VALERIA
701,41610620,-12.9777334,-38.501648,45870.04,18,ITAPUA
702,40353330,-12.9777334,-38.501648,1117.74,1,FAZ GRANDE DO RETIRO
703,41925745,-13.0063254,-38.4794056,5299.94,16,STA CRUZ
704,41180000,-12.9777334,-38.501648,4682.38,10,SABOEIRO
705,40157160,-12.9777334,-38.501648,4051.0499999999997,19,CHAME CHAME
706,41218103,-12.9373918,-38.4422461,4814.66,10,NOVO HORIZONTE
707,40391170,-12.9777334,-38.501648,7987.530000000001,15,S CAETANO
708,41227146,-12.9303471,-38.4664279,1402.35,3,CALABETAO
709,40810110,-12.8402964,-38.456815,1180.83,4,PARIPE
710,41260045,-12.9307316,-38.4161299,16713.29,16,CANABRAVA
711,40717730,-12.9777334,-38.501648,2746.44,4,PLATAFORMA
712,41195445,-12.9438733,-38.4582065,23815.09,17,BARREIRAS
713,41740350,-12.9777334,-38.501648,17525.14,18,PITUACU
714,41310380,-12.9777334,-38.501648,172.88,2,AGUAS CLARAS
715,40717630,-12.9777334,-38.501648,7986.87,10,PLATAFORMA
716,40760530,-12.9777334,-38.501648,289.83,1,COUTOS
717,40315380,-12.9777334,-38.501648,2727.54,3,PAU MIUDO
718,41347535,-12.8794008,-38.4130056,4450.11,14,CAJAZEIRAS XI
719,40230370,-12.9777334,-38.501648,9938.380000000001,16,FEDERACAO
720,40800140,-12.9777334,-38.501648,3614.52,4,PARIPE
721,40720188,-12.8591968,-38.4621557,1653.5100000000002,4,PERIPERI
722,40295140,-12.9777334,-38.501648,10240.48,6,HORTO FLORESTAL
723,41900020,-12.9777334,-38.501648,29543.68,33,AMARALINA
724,40255130,-12.9777334,-38.501648,2316.9,9,MATATU
725,41620190,-12.9777334,-38.501648,2806.79,7,ITAPUA
726,40420560,-12.9777334,-38.501648,17787.06,8,RIBEIRA
727,41110010,-12.9649131,-38.463506,13048.45,20,PERNAMBUES
728,41385100,-12.9135292,-38.4282705,2736.41,6,SETE DE ABRIL
729,40301060,-12.9777334,-38.501648,2513.22,8,BARBALHO
730,41345177,-12.9777334,-38.501648,78.08,1,CAJAZEIRAS
731,41280670,-12.9777334,-38.501648,8797.55,12,MAL RONDON
732,41308010,-12.8665582,-38.4193419,3220.11,8,PALESTINA
733,40335150,-12.9777334,-38.501648,6019.9800000000005,16,PERO VAZ
734,40325720,-12.9777334,-38.501648,1181.6200000000001,5,LIBERDADE
735,41260145,-12.9291881,-38.4164588,1832.2,7,CANABRAVA
736,41308245,-12.8694345,-38.4147849,73.18,1,PALESTINA
737,40353035,-12.9471647,-38.4739857,1348.98,3,FAZ GRANDE DO RETIRO
738,40327595,-12.9467176,-38.4941083,8834.74,4,LIBERDADE
739,41830480,-12.9777334,-38.501648,22749.43,32,PITUBA
740,40231181,-12.9777334,-38.501648,6938.04,10,FEDERACAO
741,40315110,-12.9670837,-38.4859771,2598.38,5,CIDADE NOVA
742,40353000,-12.9777334,-38.501648,148984.16,78,FAZ GRANDE DO RETIRO
743,41270000,-12.9777334,-38.501648,90594.77,21,CAMPINAS DE PIRAJA
744,41185120,-12.9777334,-38.501648,7255.47,6,S GONCALO
745,40283150,-12.9777334,-38.501648,14274.75,21,DANIEL LISBOA
746,41120470,-12.9777334,-38.501648,951.15,4,PERNAMBUES
747,41100320,-12.9777334,-38.501648,15073.96,16,PERNAMBUES
748,40100020,-12.9777334,-38.501648,2864.0600000000004,3,GARCIA
749,40279165,-12.9908083,-38.4755788,11278.460000000001,8,PRQ BELA VISTA
